,_id,_source.covered_area,_source.floor,_source.lease_duration_expected,_source.location.lat,_source.location.lon,_source.lock_in_period,_source.maintenance_charges,_source.no_of_balconies,_source.no_of_bathrooms,_source.plot_area,_source.rent_expected,_source.security_deposit,_source.servant_room,_source.servant_room_with_toilet,_source.total_floors,_source.type_of_accomodation
698,e01709cf-f052-dbe5-ad7b-567a35ce5a7b,4200,0,24,28.543231,77.210754,12,8000,0,5,7200,300000,600000.0,1,1,2.0,5
699,5e36fb2b-095f-11b0-bfa7-56e400578d1d,2100,2,36,28.566603,77.220133,12,5000,3,4,6300,140000,280000.0,1,1,3.0,3
700,17488f23-bee9-c8c3-c841-565a9a4bf3b9,3100,3,24,28.56334,77.158243,12,6000,4,4,5400,350000,700000.0,1,1,3.0,3
701,1cb70f1e-57dd-fe91-f26d-56558ad455ed,2150,0,24,28.561171,77.202676,12,8000,2,4,3240,180000,360000.0,1,1,3.0,4
702,186ceb74-6258-28b9-67d1-568143a0f8e4,700,3,24,28.563574,77.249044,12,0,2,2,900,19000,19000.0,0,0,3.0,2
703,27f60d6e-718e-7de9-2127-567f883c34c1,1300,2,12,28.531257,77.205326,12,0,1,3,1800,65000,130000.0,1,1,2.0,3
704,22d6361c-a254-ae78-80f4-564870afbba2,2800,1,24,28.550864,77.233679,12,3000,3,4,500,200000,400000.0,1,1,3.0,3
705,2289c3b2-c6ae-6cca-c847-566abdca5b5c,900,1,24,28.540758,77.249925,12,0,3,1,1125,40000,80000.0,0,0,2.0,2
706,2aab496f-8a18-b9c9-25dc-567ba46fa6b3,1800,2,12,28.578016,77.244077,12,0,1,3,1800,100000,200000.0,0,0,3.0,4
707,2a31e5ec-2bcc-cb8a-9c5b-567fa751446d,1800,0,36,28.549827,77.230905,24,6000,2,4,2700,130000,260000.0,1,1,3.0,3
708,3a28319f-5b5b-e574-92b9-5677baccbb4c,3200,2,36,28.568656,77.27301,12,6000,2,4,4500,120000,360000.0,1,1,2.0,3
709,32728434-e449-7de5-8eec-5698e41c6da0,1800,2,36,28.530139,77.202386,12,0,4,4,3330,80000,240000.0,1,1,2.0,4
710,36025c7b-5d17-65f9-ae68-569a3164bdc0,1300,2,36,28.564409,77.364934,12,0,1,2,2140,20000,40000.0,0,0,2.0,2
711,40e62c7e-c4be-daa0-3ac1-56570c6f31da,1600,1,24,28.688013,77.140244,12,3500,2,3,1800,38000,125000.0,0,0,3.0,3
712,3d19de92-ea25-f574-7dab-5667dab75729,2500,1,36,28.565192,77.267623,24,6000,3,3,4500,130000,260000.0,1,1,2.0,3
713,4b923444-21fb-b0f3-1da2-56790c8d8019,5000,1,24,28.57215,77.220991,12,0,3,5,9000,200000,400000.0,1,1,2.0,5
714,47767663-4d77-e710-a752-567a530b3c3a,2100,3,24,28.570137,77.269759,12,10000,1,3,2700,75000,225000.0,0,0,3.0,3
715,445cca61-e92d-ea0e-f96c-5672c6242b3b,3000,1,24,28.56727,77.260747,12,0,2,4,4500,115000,230000.0,1,1,3.0,4
716,4de13eaf-38e9-bc1e-42cc-5652c4cc9960,2100,2,24,28.524062,77.203654,12,6000,3,5,3600,100000,300000.0,1,1,3.0,4
717,5be3c00c-9b10-6d81-2a6a-568f9a7f54ce,2800,0,24,28.529251,77.24334,12,6500,0,4,4500,125000,250000.0,1,1,2.0,4
718,5bf7c577-e725-da74-efa4-567a3862e395,2100,3,24,28.545795,77.253428,12,0,1,2,2700,25000,50000.0,0,0,3.0,2
719,67827e3d-7939-dcdb-d38e-568e0278638c,1400,2,24,28.574348,77.229363,12,0,1,2,2097,150000,450000.0,0,0,3.0,2
720,54574267-75a9-4a1e-419d-5680d3fc286b,2200,2,24,28.569794,77.217661,12,2000,4,4,3420,65000,130000.0,1,1,2.0,4
721,526855ca-1e0c-836b-4a46-5671217ec2f1,1250,3,24,28.558054,77.201747,12,0,2,2,1620,70000,210000.0,0,0,3.0,3
722,52e066db-399f-5312-385e-56658d397543,3000,0,24,28.567574,77.159638,12,6000,0,3,9000,120000,300000.0,1,1,2.0,3
723,dab8ca94-a2fe-6a6b-1b33-5688cba0dacf,3600,0,24,28.537112,77.24156,12,0,0,4,2250,300000,600000.0,1,1,2.0,5
724,db721dc3-4b59-8bd9-2611-567810124ac0,1750,1,24,28.564711,77.221804,12,0,2,3,2250,50000,100000.0,1,1,2.0,3
725,dca43d43-975f-9e06-300e-564ec82278c6,1500,2,24,28.577388,77.231105,12,0,2,3,1952,80000,160000.0,0,0,2.0,3
726,dd61c4d5-f599-3ce2-a521-5698d7fefdca,2800,1,24,28.530732,77.243266,12,18000,6,4,4950,175000,350000.0,1,1,3.0,4
727,e0da3b66-f32e-4e37-e9fd-56810d69ec41,2000,1,36,28.557311,77.235297,24,0,2,4,2925,80000,240000.0,1,1,2.0,4
728,e1cd09ac-65e1-efee-10af-567bc2ef51c4,1800,3,12,28.578016,77.244077,12,0,1,3,1800,100000,200000.0,0,0,3.0,4
729,e2d60284-2c9d-c9b8-6f00-567fa9c9eb80,450,1,12,28.550286,77.242444,12,0,1,3,450,15000,15000.0,0,0,3.0,1
730,e313f0c4-02c9-56e4-9796-568259454737,1500,2,24,28.548544,77.233456,12,7000,3,3,1872,70000,140000.0,1,1,3.0,3
731,e39a9124-27aa-2dd0-66f5-56790b93dc76,1400,0,24,28.532149,77.206942,12,0,0,2,1800,40000,40000.0,0,0,2.0,3
732,e3a4858d-55a3-d46f-fb67-5661adcbe811,968,0,24,28.635634,77.338851,12,0,0,2,1100,14000,28000.0,0,0,2.0,2
733,975102f9-0d1c-42a0-a5dd-5638756d12ac,400,1,12,28.563471,77.23691,12,0,2,1,1125,14000,14000.0,0,0,3.0,1
734,9b4142c8-26f4-2dc7-47a2-569f70c0a57b,1400,2,36,28.558792,77.20206,12,0,1,2,4500,55000,110000.0,0,0,3.0,2
735,a07927e3-2897-3c27-4a77-566c2090ee71,2600,1,36,28.566869,77.26744,24,3000,1,3,4500,60000,180000.0,1,1,1.0,3
736,a42fe08b-a9a0-0192-7acc-5657088b4eb0,2100,2,24,28.702742,77.19218,12,0,2,3,3600,50000,100000.0,0,0,3.0,4
737,a4d246fc-c8d9-6048-9466-5661b30854f0,2400,0,24,28.597191,77.373681,12,0,0,3,4500,40000,80000.0,1,1,1.0,3
738,7ee67cdd-d1bf-1a7e-f3c5-568df53483dd,450,3,12,28.550286,77.242444,12,0,1,3,1800,30000,30000.0,0,0,3.0,1
739,80079235-37b8-08d9-e710-5676c0d3f2cf,2050,0,36,28.541247,77.21825,24,12500,0,4,4500,175000,525000.0,1,1,3.0,4
740,8429a801-84c1-5d62-8aea-568e2bf6f789,5000,0,36,28.529819,77.203547,24,0,7,7,3150,250000,500000.0,1,1,2.0,8
741,8a1c85ed-d3fc-ab6b-17ad-56741e2dffdd,3000,2,24,28.569914,77.274286,12,0,2,3,4500,80000,160000.0,0,0,3.0,3
742,8b9938bb-6a16-c5cf-6f3b-5688df592c04,1600,2,24,28.537517,77.242022,12,5000,3,3,2250,70000,210000.0,0,0,3.0,3
743,8ceea6d7-2796-cc61-66b6-567bd58810ff,700,2,12,28.560738,77.240848,6,0,1,2,900,27000,54000.0,0,0,2.0,2
744,93c9cf6b-c8e1-7dcd-ff69-5685015d1c8d,1500,1,24,28.546344,77.235001,12,0,2,2,1872,50000,100000.0,1,1,2.0,3
745,9475b224-9b4b-8f0a-ac52-5682826e6b19,450,1,12,28.564418,77.248992,12,0,1,1,1125,6500,13000.0,0,0,3.0,1
746,a5004f62-6bc5-8e58-56b7-564c597eaafa,2100,3,24,28.573898,77.236239,12,0,3,3,2925,220000,660000.0,1,1,3.0,3
747,a76b8083-6bbf-d51b-95c5-56793c925c6e,3200,0,24,28.570255,77.270395,12,11000,4,5,4500,160000,480000.0,1,1,3.0,4
748,a7a0553c-ad6b-b572-891c-566c1b6073e8,300,3,24,28.555301,77.245611,12,7000,4,4,3600,150000,300000.0,0,0,3.0,4
749,ab7c07bf-4ebe-8dac-3434-567f8ad93df3,1100,0,24,28.552265,77.230393,12,0,0,2,1350,65000,130000.0,1,1,2.0,2
750,b03dc45e-5eb4-d48c-ee03-5682803576a9,3200,2,24,28.570255,77.270395,12,11000,4,5,4500,160000,480000.0,1,1,3.0,4
751,b2185bde-d967-b532-83b6-567024a7680a,575,2,12,28.558962,77.202099,12,0,1,1,4950,18000,18000.0,0,0,2.0,1
752,b9aeb06e-fd24-afe3-6e42-566a5e83e35b,2800,2,24,28.547825,77.240376,12,7000,3,3,4500,140000,280000.0,1,1,3.0,3
753,be03fad1-2330-f6ce-81bf-564c515c2bd1,3000,2,24,28.545552,77.208435,12,2500,3,4,4950,150000,300000.0,1,1,2.0,4
754,c496e8da-1cbf-fe14-4bbe-566a71917dfe,2200,0,36,28.561018,77.156995,12,6000,0,4,3600,130000,300000.0,1,1,3.0,3
755,c97c530e-ea82-2dae-41c0-5676642a6f10,1800,1,12,28.578016,77.244077,12,0,1,3,1800,100000,200000.0,0,0,3.0,4
756,ca726395-1720-4f16-80b6-566e68bdc85f,1300,3,36,28.615528,77.37276,12,1750,2,3,1400,24000,72000.0,0,0,4.0,3
757,cc896e33-e4e7-baa0-80e1-566304c6fd12,1500,3,24,28.543927,77.247015,6,1000,3,3,1800,60000,120000.0,1,1,3.0,3
758,ce8aefd2-dad7-b7db-8531-566eb7555f24,1500,0,24,28.55861,77.241692,24,0,2,3,1215,75000,150000.0,0,0,3.0,3
759,d26a0287-714a-b6c7-7ce6-567a7d37c6f5,2100,2,36,28.520962,77.204393,24,6000,4,4,2700,100000,300000.0,1,1,3.0,4
760,d3145b61-c061-166b-5f2a-567fc240dd0e,700,3,12,28.560493,77.241937,12,0,1,2,900,28000,56000.0,0,0,3.0,2
761,e9121435-4940-e1ea-e379-56979143b45d,1500,1,24,28.536446,77.239831,12,15000,2,3,2250,90000,270000.0,0,0,3.0,3
762,e930026a-9858-0e40-cd32-5682784b7dc5,1400,1,24,28.508899,77.19669,12,0,2,3,1800,30000,30000.0,0,0,3.0,3
763,e93aba4c-7e0e-702c-262c-5676bdbbb921,8000,0,24,28.542537,77.216454,12,0,4,9,4500,500000,1000000.0,1,1,3.0,8
764,ed580db8-8f92-41b9-8e47-566ea12c93f6,2100,1,24,28.557682,77.246883,12,0,2,2,2700,45000,90000.0,0,0,2.0,3
765,ee28339e-9167-7fb8-d8b6-5656c32d062a,1500,2,24,28.559056,77.204385,12,6000,2,3,2097,70000,140000.0,1,1,3.0,3
766,ee40189c-0941-6a07-145c-5666ce9432fc,900,2,24,28.545669,77.246002,12,0,2,1,1800,30000,30000.0,0,0,2.0,2
767,ee442fdb-dbc8-80a2-7fdb-567f8b7b3b0a,2000,0,36,28.550444,77.239129,24,0,0,2,2700,60000,180000.0,1,1,1.0,3
768,ef5e7d08-5203-76c6-216f-568df462c47c,450,2,12,28.550286,77.242444,12,0,1,3,1800,30000,30000.0,0,0,3.0,1
769,f3cf8ce2-bcba-291d-2483-565c29cff4d7,2050,2,24,28.557131,77.235594,12,15000,3,4,2700,120000,360000.0,1,1,3.0,4
770,d57b9055-16f6-6f60-826d-5689268b2571,1200,2,16,28.603179,77.083994,0,0,2,2,1200,10800,15000.0,0,0,3.0,2
771,4176a92f-959d-559d-97f6-56910626678a,1500,1,24,28.578522,77.163983,12,10000,5,4,3375,150000,300000.0,1,1,3.0,3
772,5eb91a67-8900-d031-930f-5690e899b5d1,2800,2,24,28.579137,77.164492,12,0,3,4,3600,100000,200000.0,1,1,2.0,4
773,2448813a-8bb2-e311-7834-56934536fac8,3000,0,36,28.544363,77.244448,12,0,2,5,4860,400000,1200000.0,1,1,2.0,4
774,44f1e49c-a380-44c8-2ca1-569cae323533,2250,2,36,28.544159,77.250386,12,15000,3,4,2880,250000,500000.0,1,1,3.0,4
775,2317e5c5-918e-a84b-407a-569cbe9c5392,2100,0,24,28.567387,77.231246,12,0,1,3,2925,90000,180000.0,1,1,2.0,3
776,8e20f161-e987-a87e-04b5-5690ed583ad3,1500,2,36,28.58006,77.165521,12,0,1,2,2700,42000,84000.0,0,0,2.0,2
777,2e79d54a-9fb0-6f31-5007-5699ec91ed79,1200,0,24,28.572932,77.221111,12,0,0,2,1872,50000,150000.0,0,0,2.0,2
778,22d814d7-7206-8dbd-c293-5694acf77c28,750,1,24,28.561535,77.247973,12,8000,2,2,900,32000,64000.0,0,0,2.0,2
779,32407ac9-8596-bfb7-0daf-569763fe322b,1200,1,24,28.538011,77.243353,12,0,2,2,1800,27000,54000.0,0,0,2.0,2
780,e23586fa-90c6-95c8-2ded-568d07a1ebbe,2200,2,24,28.57424,77.162815,12,0,3,3,3600,185000,555000.0,1,1,2.0,3
781,d5c1a2b8-a266-d619-7612-569df7c7c546,2100,1,24,28.567858,77.230012,12,3500,3,3,2925,90000,180000.0,1,1,2.0,3
782,e92f3671-aa9a-c602-f395-5694ace5f61e,2000,3,24,28.579885,77.166603,12,0,2,4,2925,250000,750000.0,0,0,3.0,3
783,e9d25065-5bc9-1f90-ef65-569e1dff85f8,1200,2,36,28.578427,77.171594,12,0,2,1,3600,125000,250000.0,0,0,2.0,1
784,be6174f7-d4be-2d75-b3b7-5694e54e7ed3,2200,0,24,28.567934,77.227191,12,15000,3,4,2925,240000,720000.0,1,1,3.0,3
785,4292487d-db91-7766-7170-567a3bb581bd,1600,3,36,28.584643,77.241494,11,5200,2,3,1800,100000,200000.0,1,1,3.0,3
786,90a4fb5c-5f45-2fdd-372e-5693a8dd29ab,1800,1,24,28.576068,77.161769,12,0,1,2,5400,120000,360000.0,0,0,3.0,2
787,987dc422-8d63-6eed-f93f-5694e4a4f4ca,800,0,24,28.581195,77.164833,12,0,0,2,2700,40000,120000.0,1,0,2.0,2
788,43f8b450-3bc5-e98e-b176-566a6482e932,2200,1,24,28.540256,77.20868,12,0,1,4,2025,135000,270000.0,1,1,3.0,4
789,70ce366e-4b71-7363-cab4-565198ce3a90,9000,2,24,28.483469,77.091879,12,2000,5,5,4518,170000,340000.0,1,1,2.0,5
790,5ed160e5-1bf4-96ee-55df-566bfed80ba9,1750,0,0,28.557311,77.259324,0,10000,2,3,2250,100000,200000.0,0,0,3.0,3
791,bae6700f-1732-4d4a-5d9c-567951915f26,500,2,12,28.560946,77.244635,6,0,1,1,600,23000,23000.0,0,0,3.0,1
792,209c3000-3b42-c1c4-45d4-56ab63d8892e,3600,3,24,28.534877,77.238976,12,0,4,4,5400,175000,350000.0,1,1,4.0,4
793,3c3ec640-f213-b3fa-603b-56d95e8b1ff0,1500,1,24,28.566287,77.249971,12,3000,2,3,1800,60000,120000.0,1,1,3.0,3
794,8e8fe670-c1f2-74db-c9b1-564044c1a641,2050,0,24,28.576936,77.23285,12,3000,1,3,2700,125000,250000.0,1,1,3.0,3
795,25654c7e-5265-89db-267e-564aff2df9ca,2800,0,24,28.547254,77.197463,12,12000,3,5,4500,200000,1000000.0,1,1,5.0,4
796,ecf0b49c-ebd7-f41a-6efb-564052913117,2050,2,24,28.569539,77.232004,12,4000,4,3,2925,125000,250000.0,1,1,2.0,3
797,99ec1c5c-63db-77b5-31aa-563df66378e3,2000,0,24,28.543338,77.2197,12,3000,4,3,2700,125000,250000.0,1,1,3.0,3
798,da509969-3895-49d2-a730-56403c1017f8,1500,3,24,28.556255,77.219485,12,5000,2,2,3600,125000,300000.0,1,1,3.0,2
799,574512a5-d7ee-8db1-1b5f-565419bd095f,2050,0,24,28.529231,77.245056,12,8000,0,4,2700,300000,900000.0,1,1,3.0,4
800,c67a06bd-fd1a-68fa-c1fa-5660342c9a56,2200,2,36,28.576631,77.166763,18,6000,4,5,3600,175000,520000.0,1,1,2.0,4
801,59c13f0e-54a1-21b1-de6c-56515c7eddb0,3100,1,24,28.564707,77.157149,12,0,2,4,5787,180000,540000.0,1,1,2.0,4
802,e2b0ea82-65b2-c46b-1063-565c2b30b859,2100,1,36,28.54294,77.293832,24,6000,2,4,2700,100000,300000.0,1,1,3.0,3
803,6cb74090-a04f-5511-cd97-5660237279bb,2100,2,24,28.562407,77.158897,12,2000,3,3,3663,100000,300000.0,1,1,2.0,3
804,d7fc2a2f-fd98-3479-ddf8-564ec8ba23b4,2200,0,24,28.57202,77.228646,12,10000,2,4,2925,175000,525000.0,1,1,3.0,3
805,3103370e-0964-c232-3cfe-56693e244b64,9000,0,36,28.473902,77.100764,12,10000,8,7,9207,210000,630000.0,1,1,2.0,5
806,1f28cb06-b81c-1a43-1655-56604c315f6c,2400,2,0,28.562607,77.15887,0,0,4,4,3820,150000,450000.0,1,1,2.0,4
807,2f8dbf45-9911-7bba-f288-5668104ac22f,2200,1,24,28.567977,77.268202,12,0,2,3,4500,70000,210000.0,1,1,1.0,3
808,8692cdfa-63c9-bab9-2ee9-566430c6f70b,2800,0,36,28.567633,77.362517,11,1000,2,3,2331,36000,108000.0,1,1,2.0,4
809,95399881-301e-0998-9580-5667d8e9968f,2200,1,60,28.569055,77.270105,36,1000,3,3,4500,80000,240000.0,1,1,2.0,4
810,8dbeedb9-d174-d2f9-b033-565cc3eca4a0,1400,7,12,28.619939,77.371317,12,2000,4,2,1600,19000,38000.0,0,0,9.0,3
811,6a78ffec-3d06-ce08-5742-566563c22e62,2100,1,36,28.551807,77.20976,24,10000,2,3,2700,120000,360000.0,1,1,3.0,3
812,a9e7d1e8-677e-a353-69a6-566828101440,1400,7,24,28.594013,77.072407,12,1500,2,3,1700,23000,46000.0,1,0,10.0,3
813,5d2945c7-4d98-0197-0e95-5666ab5e35c2,3000,0,0,28.567678,77.276363,0,0,1,5,4500,250000,750000.0,1,1,1.0,5
814,13cd2538-4c14-3c3f-1ba9-567926a7e4ab,2200,2,24,28.523317,77.204415,12,7000,2,5,3600,100000,300000.0,1,1,3.0,4
815,9d9459b7-15c1-b059-b05c-566d15efcd3b,2200,0,0,28.57988,77.16325,0,0,0,3,3600,175000,525000.0,1,1,1.0,3
816,7167b38b-e27a-e31b-bb65-566bceb79f4e,2100,0,24,28.571495,77.234428,12,0,0,2,2925,100000,300000.0,1,1,2.0,2
817,86dceef2-dec3-4241-285e-56f8cc68379e,2000,1,24,28.557361,77.221118,12,0,2,2,3600,70000,70000.0,0,0,2.0,3
818,91f9198d-3050-7342-5683-56a87bca2496,2700,5,24,28.611391,77.273083,12,13400,6,6,3502,85000,255000.0,1,1,10.0,5
819,89622efa-08e3-8838-055b-5640923631bc,1400,3,24,28.550729,77.240463,12,0,2,3,1872,65000,130000.0,1,1,3.0,3
820,9dc16d3b-6802-b5c6-7b7d-56814b76b95a,2100,0,24,28.550484,77.238505,12,1200,0,2,2817,55000,165000.0,1,1,2.0,3
821,7de2a719-cf1a-b645-a767-56717bad597b,1700,2,12,28.551223,77.205591,12,0,1,3,2565,125000,375000.0,1,1,3.0,3
822,5483af21-6eae-c420-48a1-570debb11bd6,1100,3,24,28.536493,77.201777,12,5000,1,1,3825,50000,100000.0,1,1,3.0,1
823,8493847c-2cb9-45ec-4879-57074b4f9011,800,1,24,28.559213,77.257144,12,0,2,1,3150,14000,28000.0,0,0,2.0,1
824,3fecad66-5bfd-ea09-dff5-56569889c043,1300,0,24,28.562093,77.158167,6,10000,1,2,5400,100000,300000.0,0,0,2.0,2
825,bdd8567b-3b0d-3908-a7fe-564ebc5bce4b,2000,1,24,28.547254,77.197463,12,0,2,3,3600,125000,500000.0,1,1,2.0,3
826,ea5ad00c-87cf-5527-d3a0-5652f21c84da,2100,3,24,28.5208,77.205607,12,6000,2,3,2700,80000,160000.0,1,1,3.0,3
827,7b40fbb4-2fec-6d49-f38b-5656a2d62874,1700,2,24,28.572798,77.229513,12,0,2,3,1953,80000,240000.0,1,1,3.0,3
828,1499a8f0-b73e-cb7a-4cc7-56d6cf492a18,2800,1,36,28.552762,77.23391,12,0,2,3,5400,150000,300000.0,1,1,2.0,3
829,1bcb56fc-b603-45cb-e6ab-56e56cf6f2eb,2300,2,24,28.560673,77.160828,12,8000,2,3,3600,100000,200000.0,0,0,2.0,3
830,1e3cda82-685a-518f-9954-5704feeb0eb8,1200,1,24,28.544594,77.256688,12,0,0,2,1800,40000,80000.0,1,1,2.0,2
831,36e39a8c-d94a-a6dd-d9a5-56bc96d90e70,5000,0,36,28.538012,77.201413,12,0,2,6,4950,325000,650000.0,1,1,1.0,5
832,3b4df261-c11d-fe33-a59c-56e14ca92ff2,4000,0,24,28.56479,77.158053,12,10000,3,6,3600,200000,400000.0,1,1,2.0,6
833,47a5bab1-b196-18d4-e9f8-56c95d0e133a,1800,2,24,28.600258,77.187153,12,0,3,3,3375,200000,400000.0,1,1,2.0,3
834,4cb36ce6-0b80-517a-4eeb-56f6496dd31a,1100,1,24,28.547132,77.246386,12,10000,1,3,2025,100000,200000.0,1,1,3.0,4
835,50a7dfd6-ce99-c5cf-5c3a-56d146d6a571,2000,2,24,28.562774,77.205322,12,0,2,3,4500,100000,200000.0,1,1,2.0,3
836,5260f02e-0841-b7d1-174e-56fa2ae25d9a,3000,3,24,28.578938,77.165053,12,0,3,4,6300,300000,600000.0,1,1,3.0,4
837,7353620f-1052-43c4-67b6-56fa2afd7018,2600,2,24,28.560018,77.162329,12,0,1,4,4500,175000,350000.0,1,1,2.0,4
838,743bbf98-a9f3-58a1-2488-56bc913c3d35,3000,2,24,28.587351,77.213779,12,8000,3,3,4050,250000,500000.0,1,1,2.0,3
839,74aa4b36-2524-9d41-2914-56ecf8fe44b7,400,0,24,28.56039,77.158842,12,0,5,5,7200,400000,800000.0,1,1,2.0,4
840,58e51b47-6145-2ba4-d27e-56d00608d21c,1800,2,36,28.576289,77.237069,12,4000,3,3,2925,180000,360000.0,1,1,3.0,3
841,6055a23e-6ad9-320d-873a-56cfddab86d1,3000,6,36,28.460584,77.057887,12,0,1,3,3200,30000,60000.0,1,1,8.0,3
842,607db981-7c29-614b-f960-56c07caa9d02,1000,0,24,28.576513,77.233427,12,0,0,2,1953,60000,120000.0,1,1,3.0,2
843,64a54782-9ca1-039d-acf5-56f9119f7ff1,1400,1,24,28.566388,77.161547,12,0,1,2,3600,110000,220000.0,1,1,2.0,2
844,66bda24e-ddf1-7d3c-177d-56b337162fb8,2000,0,36,28.578813,77.171476,12,0,0,3,3600,80000,160000.0,1,1,1.0,3
845,68c16555-ace8-a73f-af1a-57078db058fe,2000,1,24,28.556655,77.241236,12,10000,2,4,4500,150000,300000.0,1,1,3.0,4
846,6a72e4da-1b7e-44d2-82d8-570211e0fae4,1000,3,24,28.538217,77.201396,12,0,1,2,2700,50000,100000.0,0,0,3.0,2
847,7f2e994a-40e6-e162-8f8c-56de7e35550d,2050,1,24,28.6010866,77.1846184,12,10000,2,4,4050,300000,600000.0,1,1,2.0,3
848,8d269cc8-64f5-7165-8a45-56cea6fb24ae,1500,3,36,28.572655,77.22846,12,5000,4,3,1953,125000,250000.0,1,1,3.0,3
849,22c0e067-3ed7-4666-b3de-56fa599f74f0,3000,1,24,28.5603707,77.1622806,12,3000,5,5,5400,175000,350000.0,1,1,3.0,4
850,31a20e56-1b48-f66f-cbef-56bdcc25dc19,2500,2,24,28.563185,77.27085,12,0,1,4,4500,110000,220000.0,1,1,2.0,4
851,2819e2c9-930c-bcc4-46a1-56d988c60245,1900,2,24,28.559142,77.162504,12,6000,2,3,3600,70000,140000.0,0,0,2.0,2
852,2a3100e5-4fbd-e0c4-12d4-569f8010c9a9,2000,2,24,28.561322,77.256433,12,0,2,4,2700,75000,150000.0,1,1,3.0,4
853,258ce015-778f-8a19-58b9-570611484147,1250,1,24,28.5673664,77.2394884,12,0,3,2,3600,50000,100000.0,1,1,3.0,2
854,320218f5-26d1-380e-0fe3-565d4e259e08,3000,0,24,28.568613,77.267215,12,0,1,3,4500,110000,220000.0,1,1,1.0,3
855,23f1df1e-f5b4-77ca-9049-56a8ab599e18,1200,2,24,28.552,77.20813,12,0,1,2,1890,130000,260000.0,1,1,2.0,2
856,98848899-d432-5048-fecd-56e8f952cd68,3200,3,24,28.543545,77.210654,12,10000,2,5,7200,400000,800000.0,1,1,3.0,4
857,bc154ea1-b2dc-6dbf-ce3e-56a8afb52893,3000,0,36,28.545234,77.20255,12,0,0,4,6750,200000,400000.0,1,1,3.0,4
858,c07ea350-d0d1-496e-2f9d-56fa298cc581,2800,1,24,28.558183,77.155724,12,0,3,5,10800,350000,700000.0,1,1,3.0,4
859,9d161aec-9a8b-93a4-8a87-56ef93ecc6d5,1700,1,24,28.566354,77.195524,12,10000,1,3,2700,150000,300000.0,1,1,3.0,3
860,9fe2a7e9-7b35-4d6b-623d-56ff61ff1ee8,2205,2,24,28.5585392,77.1618891,12,0,5,4,4050,200000,400000.0,1,1,3.0,4
861,a10bedf8-10e6-e2d3-92b4-56dd247df5c8,2200,0,24,28.559142,77.162504,12,0,0,4,3600,150000,300000.0,1,1,2.0,4
862,a2ba6ae3-1b4c-63c2-c5fa-56aa02987b34,1200,1,24,28.548527,77.243503,12,10000,2,3,1872,60000,120000.0,1,1,3.0,3
863,a9da6f33-bb1b-46bf-5dbc-56972fe4624b,1600,2,24,28.580674,77.164478,12,0,2,3,1872,145000,290000.0,1,1,2.0,3
864,c3f597b0-0ad0-4782-b74f-569764767e23,1800,1,24,28.53536,77.241952,12,8000,2,3,2250,150000,300000.0,1,1,3.0,3
865,c4f0f47e-8677-c51f-5b21-56c42e850b89,2000,3,24,28.569206,77.22865,12,15000,1,3,2925,150000,300000.0,1,1,3.0,3
866,c5149bf1-2eee-052c-0177-56f27f8971f5,2800,1,24,28.542077,77.219744,12,0,2,3,4500,100000,200000.0,1,1,3.0,3
867,ccab8868-6a64-6e96-154e-56debeb4b326,4200,1,24,28.574721,77.165285,12,0,2,5,9600,350000,700000.0,1,1,3.0,5
868,d3b56a5b-463e-bb4a-4ee8-56a86917c9b3,2100,2,24,28.576188,77.165669,12,7000,1,3,3600,175000,350000.0,1,1,2.0,3
869,d7061b93-e9d6-c52f-2506-56f2894c9f38,2800,1,24,28.41216,77.059782,12,4000,3,3,4725,50000,100000.0,1,1,1.0,2
870,d83ea4d4-49a4-2774-482a-56a89a3acccb,1800,1,24,28.542001,77.230797,12,0,2,4,2385,110000,220000.0,1,1,3.0,4
871,bcf6a010-f992-227d-62b3-56793cefe9d8,3200,1,24,28.568168,77.269238,12,0,2,3,4500,100000,300000.0,1,1,2.0,3
872,12395a62-46d7-43e8-41d0-56e5652e0e72,2200,1,36,28.563556,77.163386,12,12000,2,3,3600,170000,340000.0,1,1,3.0,3
873,1a0fa409-0f04-bb18-e603-564ad6af6dd9,2400,2,24,28.564804,77.191472,12,0,4,4,4050,125000,375000.0,1,1,3.0,4
874,7a68b33b-bfd9-3159-d515-56557888ec7a,2100,2,24,28.561456,77.203071,12,0,4,5,3150,140000,400000.0,1,1,3.0,4
