,_id,_source.covered_area,_source.floor,_source.lease_duration_expected,_source.location.lat,_source.location.lon,_source.lock_in_period,_source.maintenance_charges,_source.no_of_balconies,_source.no_of_bathrooms,_source.plot_area,_source.rent_expected,_source.security_deposit,_source.total_floors,_source.type_of_accomodation
552,9ee12c03-9a32-ffc6-9b9c-5645f78bcbf5,2100.0,1,24.0,28.55058,77.206626,12.0,1500.0,3.0,4.0,2970.0,100000.0,300000.0,3.0,4
553,a07a5e0e-2fd5-9d41-38a1-56680b30115b,2200.0,2,24.0,28.566416999999998,77.267521,12.0,8000.0,2.0,4.0,4500.0,120000.0,360000.0,2.0,3
554,a34ca531-a6e9-dbc1-5d66-567027cabf4e,2100.0,0,24.0,28.555838,77.205759,12.0,15000.0,0.0,4.0,2700.0,150000.0,450000.0,3.0,4
555,6b22f49f-0076-250b-28eb-5676c0b04f21,1600.0,2,36.0,28.541526,77.21418,24.0,2500.0,2.0,2.0,2700.0,65000.0,130000.0,2.0,2
556,717b0880-9d7d-e6b3-8bc6-566a711c6007,2200.0,3,36.0,28.561018,77.156995,12.0,6000.0,4.0,4.0,3600.0,125000.0,250000.0,3.0,3
557,73044045-d1e6-e726-b22a-5667e16f1e7a,2200.0,1,24.0,28.564308,77.26565,12.0,0.0,3.0,4.0,3600.0,125000.0,250000.0,3.0,4
558,7d15bb18-17b7-1b6f-8dc7-566bd7bc3f41,4000.0,0,24.0,28.534216999999998,77.23937099999999,12.0,0.0,0.0,4.0,9000.0,250000.0,500000.0,1.0,4
559,8e211af0-0681-312b-9c68-566aad535c3f,3000.0,0,24.0,28.538971999999998,77.24925,12.0,0.0,5.0,5.0,4500.0,180000.0,360000.0,2.0,5
560,8ec95466-315d-5a30-8600-56530d24c005,2100.0,1,24.0,28.561425,77.162935,12.0,3000.0,2.0,4.0,3600.0,175000.0,525000.0,2.0,4
561,90aeb233-3b63-6cba-0a65-56793b38db1a,2800.0,1,24.0,28.569914,77.2682,12.0,10000.0,1.0,4.0,4500.0,100000.0,200000.0,3.0,4
562,917eea2b-355b-d5b1-1a19-566590f86034,2200.0,2,36.0,28.561244,77.156984,12.0,6000.0,4.0,4.0,3600.0,75000.0,150000.0,3.0,3
563,93cc279d-2ec9-ba4b-2d41-564ebccda7f3,2800.0,3,24.0,28.547254,77.197463,12.0,12000.0,3.0,5.0,4500.0,225000.0,1000000.0,3.0,4
564,953f7324-113d-9cf9-cce6-5659882894b1,1500.0,1,24.0,28.563968,77.193802,12.0,0.0,1.0,2.0,1800.0,42000.0,84000.0,2.0,2
565,dac7bbfa-aae4-62c8-02c4-5667fdd27a93,2000.0,0,24.0,28.531114000000002,77.372332,12.0,0.0,0.0,3.0,2700.0,50000.0,100000.0,1.0,2
566,de4197bb-9d28-0b2a-b5e5-56827c183331,1400.0,2,24.0,28.508899,77.19669,12.0,0.0,2.0,3.0,1800.0,28000.0,28000.0,3.0,3
567,e3f30f54-2216-d419-fc29-567ba3b887fb,2050.0,1,24.0,28.541464,77.218357,36.0,12500.0,2.0,4.0,4500.0,175000.0,700000.0,3.0,4
568,d2defb3f-3c56-6b42-cd52-566965450440,2200.0,2,36.0,28.542571999999996,77.21051800000001,12.0,8000.0,2.0,3.0,3600.0,135000.0,375000.0,2.0,3
569,d688980e-dd05-bd4f-8f5b-56701f15e8e3,2800.0,1,24.0,28.56135,77.20447800000001,12.0,0.0,2.0,4.0,3600.0,100000.0,300000.0,2.0,4
570,d79b0fb0-04fc-f6e2-5c3a-568b8f4d0464,1800.0,2,24.0,28.533170000000002,77.24565799999999,12.0,5000.0,2.0,4.0,2700.0,100000.0,300000.0,3.0,3
571,b15f94da-d7e9-69dd-c3d4-568f8dd5af77,2200.0,2,24.0,28.529887,77.24414,12.0,0.0,3.0,3.0,4950.0,85000.0,170000.0,2.0,3
572,ce2d60ff-cbcc-2968-c445-5661853d1c52,2300.0,1,24.0,28.558296000000002,77.216647,12.0,0.0,4.0,4.0,9000.0,90000.0,180000.0,3.0,3
573,d0c53fd3-6e46-d147-9349-568282a70e62,2200.0,3,24.0,28.519475,77.210025,12.0,7000.0,5.0,4.0,3600.0,150000.0,450000.0,3.0,4
574,7d6bec28-8a58-97e4-8025-56a35c4020c4,850.0,2,24.0,28.534288,77.218425,12.0,0.0,1.0,2.0,918.0,50000.0,100000.0,3.0,2
575,7eca143f-620b-0f30-568e-569f822715c5,2500.0,2,24.0,28.528440999999997,77.245841,12.0,15000.0,2.0,4.0,4950.0,125000.0,250000.0,3.0,4
576,8b726fdd-4e42-0ee3-fc44-5693671bff4e,1500.0,3,24.0,28.540225,77.238363,12.0,2500.0,2.0,3.0,1800.0,55000.0,110000.0,3.0,3
577,e5ab18e2-b526-0caf-b8b9-5676bffe5e2a,2100.0,1,36.0,28.541489000000002,77.219459,24.0,0.0,3.0,5.0,4500.0,110000.0,330000.0,3.0,4
578,e5e78c36-3c55-4d0b-2531-566c1a1e1ffc,2000.0,2,24.0,28.557716,77.253003,12.0,6000.0,3.0,3.0,2700.0,70000.0,140000.0,3.0,3
579,e7ac126e-7d24-ee19-e707-56693efffe50,3500.0,2,24.0,28.560091999999997,77.16244300000001,12.0,15000.0,5.0,5.0,7200.0,325000.0,975000.0,3.0,4
580,ea280d38-fef3-6d44-00d3-566fffacec3e,2000.0,1,24.0,28.54738,77.256924,11.0,0.0,1.0,3.0,2700.0,110000.0,330000.0,3.0,3
581,ef35b359-6f89-83cf-d65d-5675489d5719,1500.0,3,24.0,28.574337,77.241783,12.0,3500.0,2.0,2.0,1800.0,70000.0,210000.0,3.0,3
582,b7e204ad-be75-cc56-b336-56b2fc88e55a,1200.0,1,16.0,28.603464000000002,77.083377,0.0,0.0,0.0,2.0,1200.0,12000.0,10000.0,3.0,2
583,57f05181-04fa-d68d-a35b-569a08abfb1c,2000.0,0,36.0,28.556715999999998,77.23383199999999,12.0,10000.0,2.0,4.0,2700.0,90000.0,180000.0,3.0,4
584,36271a13-58e1-7385-fd03-56aaf8d100ac,1800.0,1,36.0,28.557761,77.253966,12.0,8000.0,2.0,5.0,2700.0,100000.0,300000.0,3.0,4
585,677b551e-48b6-f3e7-fefe-5699db4d0cfd,3000.0,0,36.0,28.552212,77.201634,12.0,0.0,1.0,4.0,3600.0,200000.0,600000.0,1.0,4
586,54bcb186-2df6-df86-5892-569c8a78223c,2500.0,4,24.0,28.534877,77.238976,12.0,0.0,3.0,3.0,5400.0,100000.0,200000.0,4.0,4
587,6c08bfb3-88cd-1c86-8904-568ba9c2afb7,1400.0,2,24.0,28.556152,77.212221,12.0,1500.0,2.0,3.0,1800.0,50000.0,100000.0,2.0,3
588,5bc951bc-d538-c66a-84fc-5640494fdf34,2100.0,2,24.0,28.574565999999997,77.235161,12.0,10000.0,2.0,3.0,2925.0,140000.0,280000.0,3.0,3
589,536688aa-eaf9-50c5-f9ce-56a364b0e7d3,2100.0,3,24.0,28.575038,77.233917,12.0,10000.0,2.0,3.0,2925.0,160000.0,320000.0,3.0,3
590,1d56d316-11ae-59a6-81f9-56a2107972ac,1200.0,1,24.0,28.572932,77.221111,12.0,0.0,1.0,2.0,1872.0,40000.0,120000.0,2.0,2
591,bce61d40-e036-dfc7-97bc-569b734d787e,1800.0,0,24.0,28.535421000000003,77.24959799999999,12.0,8000.0,3.0,3.0,2880.0,125000.0,250000.0,3.0,3
592,bdab7654-c9e1-1184-7292-5684feba7382,2200.0,0,24.0,28.552601,77.23273,12.0,0.0,0.0,3.0,4500.0,150000.0,300000.0,2.0,3
593,bf2e63a2-2e8a-57f2-06fb-5694f9f427ce,600.0,1,24.0,28.581559999999996,77.326359,12.0,0.0,1.0,1.0,1800.0,10000.0,20000.0,2.0,1
594,d348b56c-06d4-7212-cddd-569df65822e1,3200.0,0,36.0,28.578507000000002,77.17083199999999,12.0,0.0,5.0,5.0,3600.0,200000.0,400000.0,3.0,4
595,dbec0c19-86da-5d78-7c12-569cbdb52cbc,1800.0,0,24.0,28.550597999999997,77.239463,12.0,0.0,1.0,4.0,2700.0,90000.0,180000.0,2.0,3
596,e9d3f76b-7163-a351-039f-5692630fba63,1080.0,1,24.0,28.539596999999997,77.243548,12.0,0.0,1.0,3.0,1440.0,55000.0,110000.0,3.0,3
597,82a56418-7ef5-44fc-7ab0-5690d5fa9b49,2800.0,1,24.0,28.580028999999996,77.163812,12.0,1000.0,2.0,4.0,3600.0,180000.0,360000.0,2.0,4
598,740a0d24-7fa1-cc1f-5ea5-566bc5c1866c,3000.0,0,36.0,28.549221999999997,77.197936,24.0,0.0,0.0,3.0,4500.0,175000.0,350000.0,2.0,4
599,8631d05f-bbed-f56a-6d7d-568fab11948a,2200.0,0,24.0,28.574240000000003,77.16281500000001,12.0,0.0,0.0,3.0,3600.0,150000.0,300000.0,2.0,3
600,7d5e50ea-c339-ad81-3b4a-5693922e3c69,1400.0,2,24.0,28.534332,77.238228,12.0,0.0,2.0,3.0,4950.0,40000.0,120000.0,2.0,2
601,d9b6989e-3f19-2022-223b-56768b5ee9f5,1800.0,8,24.0,28.491884000000002,77.088199,12.0,4500.0,1.0,3.0,2225.0,85000.0,170000.0,15.0,3
602,282fd228-2790-3c00-1a33-56d54473028b,1350.0,0,36.0,28.562386,77.202629,12.0,500.0,0.0,1.0,1800.0,41000.0,82000.0,3.0,1
603,23ec8d72-6541-6a70-1bb8-56aa1652976a,1800.0,1,36.0,28.538142999999998,77.236776,12.0,0.0,3.0,3.0,2835.0,45000.0,90000.0,2.0,3
604,3c0ea86c-ee02-aa2f-132a-56a4b4d864f1,2000.0,0,24.0,28.543340999999998,77.229814,12.0,6000.0,3.0,4.0,2385.0,100000.0,300000.0,3.0,3
605,77693c6f-ce8c-d3da-446d-569f3cd45c1f,1900.0,1,24.0,28.557412,77.20378199999999,12.0,0.0,1.0,3.0,2799.0,70000.0,140000.0,2.0,4
606,f04280d7-b196-cc1a-b2af-56a9ea8f0f80,1100.0,3,24.0,28.574147999999997,77.236598,12.0,0.0,1.0,2.0,2925.0,120000.0,240000.0,3.0,2
607,5ce407a7-bb0a-8064-3cab-56bad541681a,450.0,2,24.0,28.557412,77.20378199999999,12.0,0.0,1.0,1.0,2799.0,30000.0,60000.0,2.0,1
608,c56f4d31-bb8b-8558-876b-56b854b8b1cd,2000.0,1,24.0,28.565527000000003,77.261112,12.0,0.0,2.0,3.0,4500.0,45000.0,90000.0,2.0,3
609,16fdd3dd-ab8f-daa3-a8b6-56c471273866,1400.0,2,36.0,28.470481,77.078819,12.0,0.0,2.0,2.0,2700.0,30000.0,60000.0,2.0,2
610,543f678b-f79e-ddf8-5908-56694f1631c0,3500.0,2,36.0,28.560084999999997,77.162543,12.0,10000.0,3.0,4.0,10800.0,200000.0,600000.0,3.0,4
611,9a75124f-7582-5925-6333-5646e791be43,2100.0,0,24.0,28.563443,77.166289,18.0,2000.0,5.0,5.0,3600.0,200000.0,400000.0,3.0,4
612,43f04fcc-581b-4f38-ff15-566e8a71b009,1600.0,2,24.0,28.558243,77.254758,12.0,0.0,2.0,3.0,2250.0,50000.0,100000.0,3.0,3
613,2d1f06db-6c65-8d2f-e3f1-5650528e8998,3500.0,0,24.0,28.566008,77.158772,12.0,0.0,0.0,3.0,5400.0,160000.0,480000.0,2.0,3
614,ce34d73e-8146-5359-d2e0-564dcf3f714e,2100.0,1,24.0,28.577071999999998,77.16480899999999,12.0,4000.0,3.0,4.0,3600.0,180000.0,360000.0,3.0,4
615,4072debf-677f-a3ab-5391-5667ffc21ed6,1400.0,4,12.0,28.616852,77.37272800000001,12.0,2500.0,3.0,2.0,1550.0,25000.0,50000.0,9.0,3
616,e4108731-2d85-f5ec-bf03-564ec70f996e,2050.0,2,24.0,28.573574,77.234599,12.0,10000.0,2.0,3.0,2925.0,150000.0,300000.0,3.0,3
617,231d1953-c6cb-c798-a992-56d96e1c662c,800.0,3,24.0,28.578365,77.243303,12.0,0.0,2.0,1.0,900.0,22000.0,44000.0,3.0,2
618,3ec12fb4-4195-9cc3-a9a7-565d3c0da1db,2050.0,1,11.0,28.579259000000004,77.165033,6.0,0.0,4.0,5.0,2700.0,125000.0,250000.0,3.0,4
619,f6880533-7e00-dc51-219d-56693e08ddc2,3000.0,0,36.0,28.565224,77.162398,12.0,0.0,0.0,3.0,5400.0,200000.0,600000.0,2.0,4
620,bca30afc-a1ed-5220-f6f2-56584921b0d8,2050.0,2,24.0,28.569319,77.269203,12.0,0.0,3.0,3.0,2700.0,80000.0,240000.0,2.0,3
621,bc43885e-e283-09dd-d86e-565845ab8b9c,2500.0,2,24.0,28.566640999999997,77.230188,12.0,6000.0,2.0,4.0,7650.0,175000.0,350000.0,3.0,4
622,fe9c0b25-4eae-3d73-8b41-564d3b453678,3000.0,16,0.0,28.400862,77.051694,0.0,16000.0,5.0,4.0,3979.0,60000.0,120000.0,17.0,4
623,29d22638-1772-845d-8026-565aab3185f2,2100.0,1,24.0,28.562661,77.158865,12.0,2000.0,2.0,3.0,3663.0,150000.0,300000.0,2.0,3
624,c1ccaf10-281c-d271-bba5-56643f101135,1400.0,2,0.0,28.564034000000003,77.22199499999999,0.0,0.0,0.0,2.0,1800.0,50000.0,100000.0,2.0,3
625,c48891c2-1240-9c48-e76d-56680efb24ba,4600.0,0,24.0,28.566264,77.267392,12.0,0.0,1.0,4.0,5400.0,175000.0,525000.0,1.0,4
626,1a6fa4c9-e445-f9f2-0a8a-5666de85d301,3000.0,1,24.0,28.566831,77.158346,12.0,5000.0,2.0,4.0,9000.0,120000.0,360000.0,1.0,3
627,79faf517-1c1c-0b85-fdea-566565b652f3,4000.0,0,36.0,28.554902000000002,77.204229,12.0,0.0,1.0,5.0,3150.0,170000.0,340000.0,2.0,3
628,ad65abc4-82fd-afe7-0d64-5663d3fd8b45,1600.0,1,36.0,28.520932000000002,77.204574,24.0,0.0,2.0,3.0,2700.0,65000.0,130000.0,2.0,3
629,23c6d4d0-fd80-4821-de8b-565fea32b5cd,1200.0,0,24.0,28.555460999999998,77.367387,11.0,0.0,2.0,2.0,3767.0,26000.0,52000.0,3.0,2
630,87520f36-79f9-813d-83f5-570dece4d233,400.0,2,24.0,28.561545000000002,77.190991,12.0,0.0,1.0,1.0,1800.0,30000.0,60000.0,2.0,1
631,69a5639f-2ffc-c5ca-3f69-56e15ecc317e,2400.0,1,24.0,28.5622869,77.20219909999999,12.0,0.0,1.0,2.0,4500.0,100000.0,200000.0,2.0,2
632,e9f7718a-e7b3-e667-4826-56d3f3b68ea7,700.0,0,24.0,28.578208,77.19484,12.0,0.0,1.0,1.0,2880.0,18000.0,36000.0,3.0,1
633,21d91b07-f4f4-f0a4-7fed-567181d9cba9,2700.0,1,24.0,28.549606,77.20196800000001,12.0,0.0,3.0,5.0,4500.0,200000.0,400000.0,3.0,4
634,52547d20-9b5e-3094-cbea-56740b74540c,1050.0,1,24.0,28.558096000000003,77.241284,12.0,500.0,1.0,2.0,1125.0,52000.0,156000.0,2.0,2
635,4a67b37a-7f40-2475-8051-566fc9262b11,1050.0,0,24.0,28.558096000000003,77.241284,12.0,500.0,0.0,2.0,1125.0,55000.0,165000.0,2.0,2
636,a8256e34-4d4a-ea88-78c5-567026d71e58,900.0,0,24.0,28.556913,77.201658,12.0,0.0,0.0,2.0,1800.0,50000.0,100000.0,2.0,2
637,139515e7-fc80-4e4b-4ca0-5677e7ee0d66,2100.0,0,12.0,28.569309999999998,77.272449,12.0,0.0,0.0,3.0,2700.0,120000.0,240000.0,2.0,3
638,6b017c3c-fecc-3aa5-eb0a-566d4022618d,2000.0,1,24.0,28.569922,77.22683599999999,12.0,0.0,2.0,2.0,2925.0,70000.0,140000.0,1.0,3
639,bdd55054-4914-26cd-599d-567a3a90bbf2,1000.0,3,24.0,28.571381,77.260839,12.0,0.0,1.0,1.0,4500.0,15000.0,30000.0,3.0,1
640,735b817f-1508-2c4b-4eeb-567d03489d32,2000.0,0,24.0,28.556275,77.234025,12.0,10000.0,2.0,3.0,2700.0,180000.0,360000.0,2.0,4
641,8b754afe-8ed3-6a11-f3b3-5706020cb3a4,800.0,3,24.0,28.545495000000003,77.255174,12.0,0.0,1.0,2.0,900.0,28000.0,56000.0,3.0,2
642,a94ea0c8-1afd-1071-f4ec-56605b681eb6,4200.0,0,24.0,28.480365999999997,77.081327,12.0,6000.0,5.0,5.0,5000.0,100000.0,300000.0,15.0,4
643,5089b066-f75e-de35-edf5-566bb9e74632,800.0,1,0.0,28.556952000000003,77.259955,0.0,0.0,1.0,1.0,2250.0,35000.0,70000.0,2.0,1
644,261146e2-295f-46ec-0176-56e40fc86246,1800.0,2,24.0,28.560672999999998,77.16082800000001,12.0,2000.0,2.0,3.0,2475.0,120000.0,240000.0,3.0,3
645,c5ad0c37-ee2e-49aa-ef44-5704f992f196,400.0,1,24.0,28.544010999999998,77.25125,12.0,0.0,1.0,1.0,900.0,15000.0,30000.0,2.0,1
646,f32424cc-8b59-3b76-0c58-570defb81919,550.0,9,12.0,28.467488,77.081313,12.0,8745.0,0.0,1.0,625.0,5000.0,15000.0,15.0,1
647,26b1631a-ad5f-ba15-88dc-56cc4bd3301a,4000.0,0,24.0,28.548113,77.241606,12.0,0.0,2.0,4.0,4500.0,200000.0,400000.0,2.0,4
648,27320f7e-d5be-4714-ab82-56deabbef181,3000.0,2,24.0,28.547294,77.198088,12.0,0.0,4.0,5.0,5400.0,180000.0,360000.0,3.0,4
649,176eae8e-12a7-98f6-328d-570207287d04,2200.0,1,24.0,28.536493,77.201777,12.0,5000.0,2.0,5.0,3825.0,200000.0,400000.0,3.0,4
650,1ebb6d34-1313-f988-5d7e-56ee838e49e8,1550.0,1,24.0,28.546319,77.24183599999999,12.0,0.0,2.0,3.0,1800.0,55000.0,110000.0,3.0,3
651,2686b55b-710c-53e2-1c9e-56dd83914a17,2800.0,1,24.0,28.560758,77.161073,12.0,0.0,1.0,3.0,5400.0,120000.0,240000.0,1.0,3
652,1f102bd8-4cdf-3cc9-ca86-567bb6de8f80,2000.0,2,24.0,28.539021,77.260434,12.0,0.0,1.0,4.0,2880.0,50000.0,100000.0,2.0,4
653,a1195092-2a16-2237-6b12-56f664d4d8e8,1500.0,1,24.0,28.538715000000003,77.241423,12.0,0.0,3.0,3.0,1800.0,65000.0,130000.0,2.0,3
654,34e409a4-dd2d-2858-27c7-56ed01215c15,5000.0,0,24.0,28.560097999999996,77.160237,12.0,0.0,5.0,4.0,5400.0,500000.0,1000000.0,2.0,4
655,4ddcf734-f2cb-de6e-8745-56dead08dea6,3000.0,1,24.0,28.547294,77.198088,12.0,0.0,5.0,4.0,5400.0,180000.0,360000.0,3.0,3
656,37ea2144-bf70-149a-2f14-56c5c895aa78,1600.0,11,24.0,28.490838,77.089383,12.0,5000.0,4.0,4.0,1800.0,60000.0,120000.0,20.0,3
657,3fb9f354-51f1-9e69-a184-56c5c771db94,3000.0,0,24.0,28.463484,77.09628000000001,12.0,0.0,0.0,4.0,2250.0,70000.0,140000.0,2.0,3
658,71201647-ec38-d051-7b5c-56bb23195340,2500.0,2,24.0,28.567256,77.264296,12.0,10000.0,4.0,5.0,4500.0,125000.0,250000.0,3.0,4
659,46247285-1548-4a1c-191f-56fa27526de6,2200.0,2,24.0,28.578938,77.165053,12.0,7000.0,3.0,4.0,3600.0,250000.0,500000.0,3.0,4
660,2a3dd7ae-4d9a-3d69-cff9-56c6bb658856,2100.0,1,24.0,28.468940999999997,77.099088,12.0,0.0,2.0,4.0,3600.0,50000.0,100000.0,1.0,3
661,565db605-d246-9ad0-9cad-56e3d0b24511,8800.0,0,24.0,28.5760087,77.2322896,12.0,0.0,16.0,16.0,4500.0,850000.0,1700000.0,3.0,11
662,58453c05-7028-c5c1-0e69-56e13f0a9852,2100.0,3,24.0,28.562924199999998,77.1539367,12.0,0.0,5.0,5.0,3600.0,250000.0,500000.0,3.0,3
663,650aeeb0-2243-08e7-e546-56b894d8548c,2200.0,1,24.0,28.568734000000003,77.269675,12.0,3000.0,2.0,3.0,4500.0,75000.0,225000.0,2.0,3
664,7ab71dd7-217c-b5b7-38e5-56ffc4050879,2250.0,2,24.0,28.580449800000004,77.17033609999999,12.0,12000.0,5.0,5.0,3600.0,190000.0,380000.0,3.0,4
665,86f8d287-7b59-f3ce-9fa6-56dc0b482c4c,6500.0,0,24.0,28.567237,77.16094,12.0,0.0,1.0,6.0,5580.0,450000.0,900000.0,3.0,5
666,8763d583-7312-b688-53db-56f67a9407ca,1500.0,2,24.0,28.553278999999996,77.210376,12.0,0.0,2.0,3.0,2250.0,100000.0,200000.0,3.0,3
667,8a4ebbc9-a9bb-3d1b-ca7a-56d6d717858b,2800.0,0,36.0,28.533532,77.24018199999999,12.0,0.0,2.0,3.0,9000.0,75000.0,150000.0,2.0,4
668,8c790f73-f06d-551f-4fc0-56fa1b39a089,1800.0,2,24.0,28.559261,77.15984,12.0,10000.0,1.0,3.0,3600.0,70000.0,140000.0,2.0,2
669,8e12036f-f68c-41d3-12da-56ecf2bf623f,1600.0,1,24.0,28.56202,77.15390699999999,12.0,8000.0,1.0,3.0,3600.0,90000.0,180000.0,2.0,3
670,9240aee1-3fa6-a20c-7ecd-56d4081bbbe8,2400.0,2,24.0,28.558777000000003,77.213933,12.0,0.0,1.0,2.0,4500.0,65000.0,130000.0,2.0,2
671,93ed3575-c939-0722-701f-56bc95ad2204,3500.0,0,24.0,28.565159,77.268265,12.0,0.0,4.0,5.0,1800.0,150000.0,300000.0,2.0,3
672,9876c7f1-a429-a8e8-e9bf-56d14ef56dbe,1500.0,3,24.0,28.530528999999998,77.15749699999999,12.0,0.0,3.0,2.0,1600.0,34000.0,68000.0,4.0,3
673,b1c11f6d-81e4-9b3e-a09d-56eff325c60c,1700.0,3,24.0,28.575411,77.236423,12.0,12000.0,1.0,4.0,2925.0,170000.0,340000.0,3.0,3
674,b2a6a505-c1c5-35eb-9cb1-56e269cbc523,6000.0,0,36.0,28.567462,77.269133,12.0,0.0,2.0,6.0,4500.0,600000.0,1200000.0,2.0,5
675,b41a4fbb-aa3d-77cb-a4f1-56bf279c435d,1800.0,3,24.0,28.538185,77.201978,12.0,5000.0,4.0,3.0,4635.0,150000.0,300000.0,3.0,3
676,b4df64b2-804d-98fe-30cc-56eb9e170baa,3000.0,2,36.0,28.559412,77.20604300000001,12.0,2000.0,2.0,4.0,9000.0,185000.0,370000.0,3.0,4
677,ba7c0233-9af8-35c5-c8be-56dbfe1594cc,1800.0,1,24.0,28.521682000000002,77.204913,12.0,0.0,2.0,3.0,2700.0,90000.0,180000.0,2.0,3
678,c2488733-9487-5376-42eb-56bafcf5189f,1100.0,2,24.0,28.547043,77.20020699999999,12.0,0.0,2.0,2.0,1200.0,48000.0,96000.0,3.0,2
679,a045568e-d3a4-f4da-e169-56fbc4a70773,1300.0,0,24.0,28.559832,77.19758399999999,12.0,0.0,0.0,3.0,1800.0,80000.0,160000.0,2.0,3
680,a18aff47-7169-a088-64ee-568e29ca6786,1400.0,2,24.0,28.575115999999998,77.16520799999999,12.0,0.0,2.0,1.0,3600.0,40000.0,120000.0,2.0,2
681,a632bf7f-4f5e-3206-8b5c-56fcded453ca,2400.0,2,24.0,28.5650455,77.1605407,12.0,0.0,4.0,4.0,3600.0,250000.0,500000.0,2.0,4
682,5dda63f3-c6bd-9064-0cbe-56ecfb0acacc,2800.0,0,24.0,28.563810999999998,77.15904599999999,12.0,25000.0,5.0,4.0,2700.0,400000.0,800000.0,3.0,4
683,72b430f5-baf2-377f-e56d-56f66ca84817,2800.0,0,24.0,28.5663373,77.20764100000001,12.0,0.0,0.0,4.0,5562.0,175000.0,350000.0,3.0,3
684,761fec2a-ae25-33ed-6b53-56d41b08b6cd,2800.0,1,24.0,28.559194,77.213533,12.0,3000.0,5.0,4.0,4500.0,175000.0,350000.0,2.0,4
685,75420955-e6b3-e35d-147a-56bc4165b982,1900.0,1,24.0,28.572633000000003,77.23250999999999,12.0,0.0,2.0,4.0,2925.0,125000.0,250000.0,2.0,4
686,774d256b-8034-9489-ca11-56bedd05e02c,2100.0,2,24.0,28.59273,77.230665,12.0,0.0,2.0,2.0,3375.0,250000.0,500000.0,2.0,3
687,6fc09c63-e396-62f7-0e25-56dc098f2d16,1400.0,0,24.0,28.566388,77.161547,12.0,0.0,0.0,2.0,3600.0,120000.0,240000.0,2.0,2
688,c4740bd6-facd-563c-53f0-56b0acc46a51,2000.0,0,36.0,28.567263,77.19739100000001,12.0,10000.0,4.0,4.0,3330.0,190000.0,380000.0,3.0,4
689,c77e4b99-79ff-6a52-d655-56ef9ed37dfe,2400.0,0,24.0,28.557728000000004,77.241215,12.0,0.0,0.0,2.0,1890.0,75000.0,150000.0,2.0,3
690,cc84ca1f-6d02-061c-39dd-56e40f569f96,1400.0,2,24.0,28.560907,77.160159,12.0,0.0,2.0,3.0,2250.0,65000.0,130000.0,2.0,3
691,cd2e3d8a-0150-4c8a-be54-56f9116822d9,1000.0,2,24.0,28.565818,77.161163,12.0,1500.0,1.0,1.0,5400.0,200000.0,400000.0,2.0,1
